id,name,slug,city,state,category,subcategory,address,phone,website,email,description,whatsapp_number,latitude,longitude,claimed,verified,created_at,google_maps_url,instagram_url,facebook_url,rating,review_count,featured
12032,Rao IIT Academy,mumbai-rao-iit-academy,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 8, Ground Floor, Galleria Mall, Sector 3, Mumbai, Maharashtra - 380105",+919800002032,https://raoiitacademy.in,info@raoiitacademy.in,"About Rao IIT Academy: A premier choice for cafe needs located in Mumbai. Rao IIT Academy was initially established at Kota by a Research Scientist, a Technocrat - turned - outstanding teacher Dr. B.V. Rao, M.SC., M.S.(IIT Madras), Ph.D.(IIT Delhi) who has carved the careers of thousands of students for over two decades by enabling them to take berth in various IITs so far and has proved to be an undisputed leader in the field of education. Rested on the strong pillars of commitment, excellence, perfection and innovation that are depicted by the four wings in the logo of the Institute, he has laid a strong foundation of the Rao and more.",+919800002032,19.0694,72.8711,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0694,72.8711",https://instagram.com/raoiitacademy,https://facebook.com/raoiitacademy,3.3,243,false
12033,Army Public School,mumbai-army-public-school,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 9, Ground Floor, Galleria Mall, Sector 4, Mumbai, Maharashtra - 380120",+919800002033,https://armypublicschool.in,info@armypublicschool.in,"About Army Public School: A premier choice for cafe needs located in Mumbai. It was only when the Indian Army was born in its present form at the dawn of Indian independence that family life really took roots in India’s cantonments. Solders – Officers, Junior Commissioned Officers (JCOs) and men alike were dependent on the existing educational system in the country for education of their wards. As more and more families moved into our cantonments, the existing private schools slowly became unaffordable to soldiers. Even the Central Schools (Kendriya Vidyalaya) did not provide guaranteed admission to the children of soldiers who were frequently transferred from one station to another. Realising and more.",+919800002033,19.0706,72.87230000000001,true,false,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0706,72.87230000000001",https://instagram.com/armypublicschool,https://facebook.com/armypublicschool,4.0,242,false
12034,NBTC Brew,mumbai-nbtc-brew,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 10, Ground Floor, Galleria Mall, Sector 5, Mumbai, Maharashtra - 380135",+919800002034,https://nbtcbrew.in,info@nbtcbrew.in,"About NBTC Brew: A premier choice for cafe needs located in Mumbai. Established in 1977, NBTC took its first steps as a civil construction contractor with the concept of providing valuable, trustworthy and quality services. Albeit humble beginnings, we laid down the credo for a company that is today steadfastly growing on the strength of its relationships.Our ideologies and efforts unified in perfect harmony to make way for a business culture that is now taking strides in engineering & construction, fabrication & machining, inspection services, heavy equipment leasing and logistics. We are grounded to our values of nurturing relationships and trust in this ever-changing business scenario. Today, NBTC stands tall and more.",+919800002034,19.0718,72.8735,false,true,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0718,72.8735",https://instagram.com/nbtcbrew,https://facebook.com/nbtcbrew,3.4,242,false
12035,Colliers International,mumbai-colliers-international,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 11, Ground Floor, Galleria Mall, Sector 1, Mumbai, Maharashtra - 380150",+919800002035,https://colliersinternational.in,info@colliersinternational.in,"About Colliers International: A premier choice for cafe needs located in Mumbai. Colliers is a leading global real estate services and investment management company. With operations in 68 countries, our 14,000 enterprising people (17,000+ including affiliates) work collaboratively to provide expert advice and services to maximize the value of property for real estate occupiers, owners and investors. For more than 20 years, our experienced leadership team, owning approximately 40% of our equity, have delivered industry-leading investment returns for shareholders. In 2018, corporate revenues were $2.8 billion ($3.3 billion including affiliates), with more than $26 billion of assets under management. Colliers International (CIGI) is listed on the NASDAQ and TSX.",+919800002035,19.073,72.8747,false,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.073,72.8747",https://instagram.com/colliersinternational,https://facebook.com/colliersinternational,3.9,240,false
12036,Pearson Education India,mumbai-pearson-education-india,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 12, Ground Floor, Galleria Mall, Sector 2, Mumbai, Maharashtra - 380165",+919800002036,https://pearsoneducationindia.in,info@pearsoneducationindia.in,"About Pearson Education India: A premier choice for cafe needs located in Mumbai. Pearson is the world's leading learning company, with 40,000 employees in more than 80 countries working to help people of all ages to make measurable progress in their lives through learning. We provide learning materials, technologies, assessments and services to teachers and students in order to help people everywhere aim higher and fulfil their true potential. We put the learner at the centre of everything we do.",+919800002036,19.0742,72.8759,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0742,72.8759",https://instagram.com/pearsoneducationindia,https://facebook.com/pearsoneducationindia,4.0,238,false
12037,AIIMS Coffee Day,mumbai-aiims-coffee-day,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 13, Ground Floor, Galleria Mall, Sector 3, Mumbai, Maharashtra - 380180",+919800002037,https://aiimscoffeeday.in,info@aiimscoffeeday.in,"About AIIMS Coffee Day: A premier choice for cafe needs located in Mumbai. Creating a country imbued with a scientific culture was Jawaharlal Nehru's dream, and immediately after independence he prepared a grand design to achieve it. Among the temples of modern India which he designed, was a centre of excellence in the medical sciences. Nehru's dream was that such a centre would set the pace for medical education and research in Southeast Asia , and in this he had the wholehearted support of his Health Minister, Rajkumari Amrit Kaur. The health survey and development committee ,chaired by Sir Joseph Bhore, an Indian Civil Servant ,had in 1946 already recommended and more.",+919800002037,19.0754,72.8771,true,true,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0754,72.8771",https://instagram.com/aiimscoffeeday,https://facebook.com/aiimscoffeeday,4.1,237,true
12038,IMPACT Infotech,mumbai-impact-infotech,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 14, Ground Floor, Galleria Mall, Sector 4, Mumbai, Maharashtra - 380195",+919800002038,https://impactinfotech.in,info@impactinfotech.in,"About IMPACT Infotech: A premier choice for cafe needs located in Mumbai. IMPACT INFOTECH PVT LTD Reliable infrastructure and manpower, across India. We deliver the best manpower services and infrastructure to support 21st century demands. We have an enormous team dedicated to find you the perfect resources, and manage their HR, payroll and contract staffing. We have over 3000 employees on contract to clients of all sizes. Experienced call-center executives and support staff triage every query, and make sure it’s fulfilled by customer friendly expert staff within the shortest time. We have 25 year expertise in delivering the right value.",+919800002038,19.0766,72.87830000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0766,72.87830000000001",https://instagram.com/impactinfotech,https://facebook.com/impactinfotech,3.2,235,false
12039,ATS Infrastructure,mumbai-ats-infrastructure,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 15, Ground Floor, Galleria Mall, Sector 5, Mumbai, Maharashtra - 380210",+919800002039,https://atsinfrastructure.in,info@atsinfrastructure.in,"About ATS Infrastructure: A premier choice for cafe needs located in Mumbai. ""ATS understands the responsibility of building a home. Since 1998 with Mr. Getamber Anand at its helm as the Chairman & Managing Director. We have come a long way since, setting new standards in the real estate space with each project being better than the one last delivered while growing exponentially both in quality and profitability. The company witnessed a phenomenal growth with nearly 2.5 million square meter of residential space already delivered and 1.9 million square meter underway, nearly 25000+ satisfied customers, 3500 dedicated workforce, extraordinary in-house construction, security, facility and maintenance teams and unmatched brand equity. and more.",+919800002039,19.0778,72.87950000000001,false,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0778,72.87950000000001",https://instagram.com/atsinfrastructure,https://facebook.com/atsinfrastructure,4.2,233,false
12040,Technip Cup,mumbai-technip-cup,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 16, Ground Floor, Galleria Mall, Sector 1, Mumbai, Maharashtra - 380225",+919800002040,https://technipcup.in,info@technipcup.in,"About Technip Cup: A premier choice for cafe needs located in Mumbai. TechnipFMC is a global leader in subsea, onshore/offshore and surface projects. With our proprietary technologies and production systems, integrated expertise, and comprehensive solutions, we are transforming our clients’ project economics. We are uniquely positioned to deliver greater efficiency across project lifecycles from concept to project delivery and beyond. Through innovative technologies and improved efficiencies, our offering unlocks new possibilities for our clients in developing their oil and gas resources. Each of our employees is driven by a steady commitment to clients and a culture of purposeful innovation. They challenge the conventions of the energy industry and rethink how the best results are achieved.",+919800002040,19.079,72.8807,false,true,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.079,72.8807",https://instagram.com/technipcup,https://facebook.com/technipcup,4.3,228,false
12041,Descon Engineering,mumbai-descon-engineering,Mumbai,Maharashtra,Cafe,Premium Cafe,"Shop No. 17, Ground Floor, Galleria Mall, Sector 2, Mumbai, Maharashtra - 380240",+919800002041,https://desconengineering.in,info@desconengineering.in,"About Descon Engineering: A premier choice for cafe needs located in Mumbai. The journey began forty one years ago, in a five hundred square feet office space at Lahore’s historical WAPDA house. We had a vision to embark on a journey to create Pakistan’s leading engineering enterprise. Over the years, the spirit of our founders inspired our people to not just achieve the ordinary but the extraordinary. This belief became the foundation of Pakistan’s leading multinatinal conglomerate; Descon. Descon’s global presence spreads across United Arab Emirates, Saudi Arabia, Oman and Qatar from where new ventures are executed in Kuwait, Iraq and Egypt. The development and manufacturing of industrial process equipment and more.",+919800002041,19.0802,72.8819,true,false,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=19.0802,72.8819",https://instagram.com/desconengineering,https://facebook.com/desconengineering,4.3,228,false
